date,ETF01,ETF02,ETF03,ETF04,ETF05,ETF06
2016-01-04,170.83115663510853,42.71373635680675,30.165000915527344,17.90999984741211,125.46535373259758,150.63999938964844
2016-01-05,172.9754148446964,42.78811480856893,30.934999465942383,18.209999084472656,125.45313406502737,150.99000549316406
2016-01-06,173.02372090654893,42.691509013570794,30.299999237060547,17.889999389648438,126.81369063485545,151.27000427246094
2016-01-07,169.82098369895084,42.02879604188729,29.70499992370605,17.43000030517578,126.57948672055136,150.6999969482422
2016-01-08,164.72669169037817,41.12541371383668,28.88999938964844,16.90999984741211,125.50365670770407,151.16000366210938
2016-01-11,162.71764227875974,40.57198076447867,28.88999938964844,16.81999969482422,125.20292355056154,150.52000427246094
2016-01-12,164.80015927096247,41.508007336658466,28.89999961853028,16.959999084472656,126.3906876582405,150.41000366210938
2016-01-13,166.17502819209676,41.253887807619094,29.174999237060547,17.06999969482422,126.74766012079999,150.7899932861328
2016-01-14,162.89251132709796,40.71440082600021,28.854999542236328,16.81999969482422,126.56608147781299,150.72999572753906
2016-01-15,160.93647670804603,40.1744345926969,28.07999992370605,16.190000534057617,127.42033179045575,151.0399932861328
2016-01-18,160.0456360793687,39.2919499319687,28.165000915527344,16.37999916,126.666550400696,151.0500030517578
2016-01-19,161.50489525000012,40.26677883157254,28.479999542236328,16.59000015258789,126.80556805386732,151.17999267578125
2016-01-20,156.17640455107176,38.66012465953827,27.05500030517578,16.020000457763672,127.4445679706314,151.11000061035156
2016-01-21,160.24619303773306,39.36132231575584,27.51000022888184,16.399999618530273,127.59935551596664,151.8300018310547
2016-01-22,162.58962181142124,40.269802985717675,28.405000686645508,16.799999237060547,127.12197174799803,151.55999755859375
2016-01-25,163.24629890884353,40.55654206224062,28.25499916,16.739999771118164,128.2338625921966,151.72000122070312
2016-01-26,162.46125661502083,40.52729576282787,28.24500084,16.75,127.7475084043117,152.25999450683594
2016-01-27,163.06549636516684,41.04128870364457,28.59000015258789,16.809999465942383,127.46481752414365,152.32000732421875
2016-01-28,160.67135736771797,39.99584593821144,28.13999938964844,16.719999313354492,127.29670968899973,152.57000732421875
2016-01-29,162.94275644481968,41.152847942435294,29.065000534057617,17.290000915527344,127.80962318756792,153.5
2016-02-01,166.04610247557684,40.902005368944174,28.88999938964844,17.200000762939453,128.71899254845994,153.0
2016-02-02,163.56372307369384,40.28985131196691,28.625,16.889999389648438,128.64675735159835,153.14999389648438
2016-02-03,160.93149605624512,39.532826364481934,27.61000061035156,16.559999465942383,128.77174944661692,153.61000061035156
2016-02-04,160.3098139741096,39.87788462859725,27.43000030517578,16.809999465942383,126.70606060413229,153.08999633789062
2016-02-05,156.68800549125535,39.28181438666343,27.13500022888184,16.75,125.07182978562469,152.97999572753906
2016-02-08,153.68269345904082,38.18032577835083,26.795000076293945,16.34000015258789,127.11931468932107,152.72000122070312
2016-02-09,154.17595609773798,37.52963802160934,26.155000686645508,16.0,126.69113019250744,152.74000549316406
2016-02-10,153.80432298093092,37.5647851133499,26.030000686645508,16.350000381469727,125.5802135849026,152.8699951171875
2016-02-11,149.96518021292923,36.97125484766388,25.100000381469727,15.68000030517578,127.2454625727687,152.92999267578125
2016-02-12,152.84972590652615,37.314262868009564,25.23500061035156,16.12999916,125.40666542797044,152.6699981689453
2016-02-15,156.6231465096207,38.60202097156525,26.44499969482422,16.530000686645508,126.10914479376515,153.05999755859375
2016-02-16,156.73356152255838,38.74174768566036,26.48500061035156,16.59000015258789,126.64154010196035,152.66000366210938
2016-02-17,160.9128175562364,39.44864300204085,27.06999969482422,16.940000534057617,126.24887519454205,152.72999572753906
2016-02-18,160.82926214419786,39.261662590301505,27.229999542236328,16.920000076293945,127.06132254949262,153.39999389648438
2016-02-19,160.8947897108028,39.30325044634059,26.895000457763672,16.87999916,127.56742088943247,153.38999938964844
2016-02-22,162.7701935655714,39.921296634295466,27.645000457763672,17.34000015258789,127.2747576413185,153.83999633789062
2016-02-23,162.63099934186175,39.580550254058835,27.11000061035156,17.100000381469727,128.5950085521763,153.8000030517578
2016-02-24,160.2829651999491,38.689505443781854,26.87999916,16.75,129.24569021008756,154.02999877929688
2016-02-25,163.6289425906307,39.313305874891284,27.52499961853028,16.93000030517578,129.10906103333673,154.19000244140625
2016-02-26,165.2835448044461,39.85356959536648,28.20499992370605,17.12999916,128.39462307895155,154.32000732421875
2016-02-29,166.78952043834306,39.65946958467767,28.00499916,17.420000076293945,129.64177533321345,154.8699951171875
2016-03-01,168.15172066927332,40.66576783111759,28.34000015258789,17.809999465942383,129.4061102428459,154.7100067138672
2016-03-02,169.68174375946455,40.670784579101564,28.799999237060547,18.040000915527344,128.9358716763918,154.0500030517578
2016-03-03,169.74922960996628,40.934795099667554,28.700000762939453,18.040000915527344,129.26702851057053,154.4499969482422
2016-03-04,170.61005024686438,41.336662565599454,28.989999771118164,18.37000084,127.81597613125996,153.85000610351562
2016-03-07,169.72950064790345,41.0788300210686,28.61000061035156,18.40999984741211,127.25618866155128,154.0500030517578
2016-03-08,168.16893171545962,40.987176448225,28.295000076293945,18.030000686645508,127.80492911450801,154.49000549316406
2016-03-09,168.66586362463383,40.98607474565506,28.299999237060547,18.229999542236328,127.36725825986832,154.1300048828125
2016-03-10,167.76760539045338,40.6746317542229,27.73500061035156,17.75,127.02235977038163,153.60000610351562
2016-03-11,168.37784993416062,40.94074541106602,28.51000022888184,18.309999465942383,124.4316071099638,154.3300018310547
2016-03-14,168.79562208223894,41.5444145187721,28.78499984741211,18.34000015258789,124.86631833937736,154.4199981689453
2016-03-15,169.06890039933387,41.51210846464164,28.37000084,18.020000457763672,125.52713077208864,153.89999389648438
2016-03-16,169.50201905898484,41.198120661169014,28.39999961853028,18.11000061035156,125.13263067664684,154.02999877929688
2016-03-17,169.7130290940859,40.79575399934765,28.09499931335449,18.43000030517578,124.94943244760725,154.9199981689453
2016-03-18,168.9877659029981,41.12560087600286,28.165000915527344,18.59000015258789,124.07250979916807,154.9600067138672
2016-03-21,169.55339222604383,41.27406984608842,28.225000381469727,18.63999938964844,124.25698704792012,154.9499969482422
2016-03-22,170.5240026912688,41.452208929145854,28.565000534057617,18.71999931335449,124.79134473493104,155.0800018310547
2016-03-23,170.02635371385622,41.266546597534216,28.415000915527344,18.489999771118164,124.8199454319847,155.0
2016-03-24,169.2505873909677,40.39688630304611,28.03499984741211,18.309999465942383,125.43091900874424,155.1199951171875
2016-03-29,169.55696425419046,40.58641632306195,28.415000915527344,18.37000084,125.61676869132134,155.74000549316406
2016-03-30,170.8726589267435,41.29983670626825,28.40999984741211,18.729999542236328,124.77379834314434,155.75999450683594
2016-03-31,170.062507267704,40.90245154996647,27.934999465942383,18.62999916,124.73691295426124,155.72999572753906
2016-04-01,169.29310482233635,40.67761604101179,27.18000030517578,18.420000076293945,124.39726065194554,155.80999755859375
2016-04-04,169.62187439492027,40.160835943999246,27.165000915527344,18.39999961853028,124.4727773649629,155.8000030517578
2016-04-05,168.03930249148834,39.945299869086284,26.50499916,18.049999237060547,124.84851197567696,155.80999755859375
2016-04-06,168.8367120283856,40.087447109488494,26.729999542236328,18.040000915527344,124.83742531299868,155.6699981689453
2016-04-07,167.64607204838558,39.68558950177385,26.87000084,17.899999618530273,125.09009479588985,155.35000610351562
2016-04-08,168.6877093164367,40.08023881839563,27.62000084,18.15999984741211,125.180497685913,155.6999969482422
2016-04-11,168.28861472006432,40.05955923146439,27.584999084472656,18.34000015258789,124.94487843666684,155.5
2016-04-12,168.4494539052248,40.451382111909425,28.065000534057617,18.51000022888184,124.4773580249639,155.08999633789062
2016-04-13,170.47456942304052,41.29261798573498,29.045000076293945,19.09000015258789,124.60273429598237,155.61000061035156
2016-04-14,172.74514417214962,41.80037167028422,29.27499961853028,19.09000015258789,125.66669135743723,155.25999450683594
2016-04-15,172.58180046081543,41.553050608110425,28.90999984741211,18.989999771118164,126.06456953106681,155.50999450683594
2016-04-18,172.77073618865413,41.627629977676406,28.920000076293945,18.950000762939453,125.49617483628026,155.30999755859375
2016-04-19,173.50753317889212,42.277673170217895,29.415000915527344,19.13999938964844,125.27611935428376,155.00999450683594
2016-04-20,173.18338234003656,42.55775849670408,29.63500022888184,19.09000015258789,124.8675728812068,155.24000549316406
2016-04-21,173.524131417651,42.52944890398794,29.625,19.049999237060547,124.51951342733264,154.42999267578125
