date,etf_id,adjusted_close
2016-02-04,ETF06,153.08999633789062
2016-02-05,ETF01,175.49000549316406
2016-02-05,ETF02,30.174999237060547
2016-02-05,ETF03,27.13500022888184
2016-02-05,ETF04,16.75
2016-02-05,ETF05,140.0800018310547
2016-02-05,ETF06,152.97999572753906
2016-02-08,ETF01,171.27999877929688
2016-02-08,ETF02,29.32999992370605
2016-02-08,ETF03,26.795000076293945
2016-02-08,ETF04,16.34000015258789
2016-02-08,ETF05,141.6750030517578
2016-02-08,ETF06,152.72000122070312
2016-02-09,ETF01,172.52000427246094
2016-02-09,ETF02,29.09499931335449
2016-02-09,ETF03,26.155000686645508
2016-02-09,ETF04,16.0
2016-02-09,ETF05,141.76499938964844
2016-02-09,ETF06,152.74000549316406
2016-02-10,ETF01,173.64500427246094
2016-02-10,ETF02,29.31999969482422
2016-02-10,ETF03,26.030000686645508
2016-02-10,ETF04,16.350000381469727
2016-02-10,ETF05,141.77999877929688
2016-02-10,ETF06,152.8699951171875
2016-02-11,ETF01,169.1750030517578
2016-02-11,ETF02,28.71999931335449
2016-02-11,ETF03,25.100000381469727
2016-02-11,ETF04,15.68000030517578
2016-02-11,ETF05,143.5449981689453
2016-02-11,ETF06,152.92999267578125
2016-02-12,ETF01,172.9949951171875
2016-02-12,ETF02,29.170000076293945
2016-02-12,ETF03,25.23500061035156
2016-02-12,ETF04,16.12999916
2016-02-12,ETF05,141.93499755859375
2016-02-12,ETF06,152.6699981689453
2016-02-15,ETF01,175.8249969482422
2016-02-15,ETF02,29.850000381469727
2016-02-15,ETF03,26.44499969482422
2016-02-15,ETF04,16.530000686645508
2016-02-15,ETF05,141.57000732421875
2016-02-15,ETF06,153.05999755859375
2016-02-16,ETF01,175.13499450683594
2016-02-16,ETF02,29.96500015258789
2016-02-16,ETF03,26.48500061035156
2016-02-16,ETF04,16.59000015258789
2016-02-16,ETF05,141.50999450683594
2016-02-16,ETF06,152.66000366210938
2016-02-17,ETF01,179.3699951171875
2016-02-17,ETF02,30.739999771118164
2016-02-17,ETF03,27.06999969482422
2016-02-17,ETF04,16.940000534057617
2016-02-17,ETF05,140.72999572753906
2016-02-17,ETF06,152.72999572753906
2016-02-18,ETF01,178.88999938964844
2016-02-18,ETF02,30.57999992370605
2016-02-18,ETF03,27.229999542236328
2016-02-18,ETF04,16.920000076293945
2016-02-18,ETF05,141.3300018310547
2016-02-18,ETF06,153.39999389648438
2016-02-19,ETF01,178.77000427246094
2016-02-19,ETF02,30.46999931335449
2016-02-19,ETF03,26.895000457763672
2016-02-19,ETF04,16.87999916
2016-02-19,ETF05,141.74000549316406
2016-02-19,ETF06,153.38999938964844
2016-02-22,ETF01,181.06500244140625
2016-02-22,ETF02,31.13500022888184
2016-02-22,ETF03,27.645000457763672
2016-02-22,ETF04,17.34000015258789
2016-02-22,ETF05,141.5800018310547
2016-02-22,ETF06,153.83999633789062
2016-02-23,ETF01,179.35000610351562
2016-02-23,ETF02,30.850000381469727
2016-02-23,ETF03,27.11000061035156
2016-02-23,ETF04,17.100000381469727
2016-02-23,ETF05,141.81500244140625
2016-02-23,ETF06,153.8000030517578
2016-02-24,ETF01,176.7449951171875
2016-02-24,ETF02,30.44499969482422
2016-02-24,ETF03,26.87999916
2016-02-24,ETF04,16.75
2016-02-24,ETF05,142.52000427246094
2016-02-24,ETF06,154.02999877929688
2016-02-25,ETF01,180.22000122070312
2016-02-25,ETF02,31.09000015258789
2016-02-25,ETF03,27.524999618530277
2016-02-25,ETF04,16.93000030517578
2016-02-25,ETF05,142.1999969482422
2016-02-25,ETF06,154.19000244140625
2016-02-26,ETF01,182.2250061035156
2016-02-26,ETF02,31.46500015258789
2016-02-26,ETF03,28.20499992370605
2016-02-26,ETF04,17.12999916
2016-02-26,ETF05,141.55499267578125
2016-02-26,ETF06,154.32000732421875
2016-02-29,ETF01,182.1999969482422
2016-02-29,ETF02,31.25499916
2016-02-29,ETF03,28.00499916
2016-02-29,ETF04,17.420000076293945
2016-02-29,ETF05,141.6199951171875
2016-02-29,ETF06,154.8699951171875
2016-03-01,ETF01,183.1000061035156
2016-03-01,ETF02,31.790000915527344
2016-03-01,ETF03,28.34000015258789
2016-03-01,ETF04,17.809999465942383
2016-03-01,ETF05,140.91000366210938
2016-03-01,ETF06,154.7100067138672
2016-03-02,ETF01,184.5449981689453
2016-03-02,ETF02,31.68000030517578
2016-03-02,ETF03,28.799999237060547
2016-03-02,ETF04,18.040000915527344
2016-03-02,ETF05,140.22999572753906
2016-03-02,ETF06,154.0500030517578
2016-03-03,ETF01,184.5
2016-03-03,ETF02,31.604999542236328
2016-03-03,ETF03,28.700000762939453
2016-03-03,ETF04,18.040000915527344
2016-03-03,ETF05,140.5
2016-03-03,ETF06,154.4499969482422
2016-03-04,ETF01,186.8000030517578
2016-03-04,ETF02,31.934999465942383
2016-03-04,ETF03,28.989999771118164
2016-03-04,ETF04,18.37000084
2016-03-04,ETF05,139.94500732421875
2016-03-04,ETF06,153.85000610351562
2016-03-07,ETF01,186.6000061035156
2016-03-07,ETF02,31.780000686645508
2016-03-07,ETF03,28.61000061035156
2016-03-07,ETF04,18.40999984741211
2016-03-07,ETF05,139.90499877929688
2016-03-07,ETF06,154.0500030517578
2016-03-08,ETF01,185.2550048828125
2016-03-08,ETF02,31.665000915527344
2016-03-08,ETF03,28.295000076293945
2016-03-08,ETF04,18.030000686645508
2016-03-08,ETF05,140.7899932861328
2016-03-08,ETF06,154.49000549316406
2016-03-09,ETF01,185.6000061035156
2016-03-09,ETF02,31.75
2016-03-09,ETF03,28.299999237060547
2016-03-09,ETF04,18.229999542236328
2016-03-09,ETF05,140.15499877929688
2016-03-09,ETF06,154.1300048828125
2016-03-10,ETF01,184.3600006103516
2016-03-10,ETF02,31.459999084472656
2016-03-10,ETF03,27.73500061035156
2016-03-10,ETF04,17.75
2016-03-10,ETF05,139.5850067138672
2016-03-10,ETF06,153.60000610351562
2016-03-11,ETF01,188.22000122070312
2016-03-11,ETF02,32.029998779296875
2016-03-11,ETF03,28.51000022888184
2016-03-11,ETF04,18.309999465942383
2016-03-11,ETF05,139.09500122070312
2016-03-11,ETF06,154.3300018310547
2016-03-14,ETF01,188.50999450683597
2016-03-14,ETF02,32.26499938964844
2016-03-14,ETF03,28.78499984741211
2016-03-14,ETF04,18.34000015258789
2016-03-14,ETF05,139.4499969482422
2016-03-14,ETF06,154.4199981689453
2016-03-15,ETF01,187.6999969482422
2016-03-15,ETF02,32.275001525878906
2016-03-15,ETF03,28.37000084
2016-03-15,ETF04,18.020000457763672
2016-03-15,ETF05,139.36000061035156
2016-03-15,ETF06,153.89999389648438
2016-03-16,ETF01,188.3000030517578
2016-03-16,ETF02,32.33000183105469
2016-03-16,ETF03,28.399999618530277
2016-03-16,ETF04,18.11000061035156
2016-03-16,ETF05,139.00999450683594
2016-03-16,ETF06,154.02999877929688
2016-03-17,ETF01,190.3999938964844
2016-03-17,ETF02,32.11000061035156
2016-03-17,ETF03,28.09499931335449
2016-03-17,ETF04,18.43000030517578
2016-03-17,ETF05,140.17999267578125
2016-03-17,ETF06,154.9199981689453
2016-03-18,ETF01,191.25999450683597
2016-03-18,ETF02,32.154998779296875
2016-03-18,ETF03,28.165000915527344
2016-03-18,ETF04,18.59000015258789
2016-03-18,ETF05,140.4250030517578
2016-03-18,ETF06,154.9600067138672
2016-03-21,ETF01,191.2400054931641
2016-03-21,ETF02,32.18000030517578
2016-03-21,ETF03,28.225000381469727
2016-03-21,ETF04,18.63999938964844
2016-03-21,ETF05,140.14999389648438
2016-03-21,ETF06,154.9499969482422
2016-03-22,ETF01,191.6000061035156
2016-03-22,ETF02,32.41999816894531
2016-03-22,ETF03,28.565000534057617
2016-03-22,ETF04,18.71999931335449
2016-03-22,ETF05,140.21499633789062
2016-03-22,ETF06,155.0800018310547
2016-03-23,ETF01,190.82000732421875
2016-03-23,ETF02,32.560001373291016
2016-03-23,ETF03,28.415000915527344
2016-03-23,ETF04,18.489999771118164
2016-03-23,ETF05,140.0850067138672
2016-03-23,ETF06,155.0
2016-03-24,ETF01,189.2400054931641
2016-03-24,ETF02,31.99500084
2016-03-24,ETF03,28.03499984741211
2016-03-24,ETF04,18.309999465942383
2016-03-24,ETF05,140.2449951171875
2016-03-24,ETF06,155.1199951171875
2016-03-29,ETF01,189.9499969482422
2016-03-29,ETF02,31.88500022888184
2016-03-29,ETF03,28.415000915527344
2016-03-29,ETF04,18.37000084
2016-03-29,ETF05,140.72500610351562
2016-03-29,ETF06,155.74000549316406
2016-03-30,ETF01,192.9499969482422
2016-03-30,ETF02,32.41999816894531
2016-03-30,ETF03,28.40999984741211
2016-03-30,ETF04,18.729999542236328
2016-03-30,ETF05,140.89500427246094
2016-03-30,ETF06,155.75999450683594
2016-03-31,ETF01,192.75999450683597
2016-03-31,ETF02,32.25999832
2016-03-31,ETF03,27.934999465942383
2016-03-31,ETF04,18.62999916
2016-03-31,ETF05,141.38499450683594
2016-03-31,ETF06,155.72999572753906
2016-04-01,ETF01,192.6499938964844
2016-04-01,ETF02,32.224998474121094
2016-04-01,ETF03,27.18000030517578
2016-04-01,ETF04,18.420000076293945
2016-04-01,ETF05,141.55999755859375
2016-04-01,ETF06,155.80999755859375
2016-04-04,ETF01,193.1999969482422
2016-04-04,ETF02,32.17499923706055
2016-04-04,ETF03,27.165000915527344
2016-04-04,ETF04,18.399999618530277
2016-04-04,ETF05,141.77499389648438
2016-04-04,ETF06,155.8000030517578
2016-04-05,ETF01,191.3800048828125
2016-04-05,ETF02,31.895000457763672
2016-04-05,ETF03,26.50499916
2016-04-05,ETF04,18.049999237060547
2016-04-05,ETF05,142.19000244140625
2016-04-05,ETF06,155.80999755859375
2016-04-06,ETF01,192.1699981689453
2016-04-06,ETF02,32.23500061035156
2016-04-06,ETF03,26.729999542236328
2016-04-06,ETF04,18.040000915527344
2016-04-06,ETF05,142.08999633789062
2016-04-06,ETF06,155.6699981689453
2016-04-07,ETF01,191.1999969482422
2016-04-07,ETF02,32.02000045776367
2016-04-07,ETF03,26.87000084
2016-04-07,ETF04,17.899999618530273
2016-04-07,ETF05,142.6649932861328
2016-04-07,ETF06,155.35000610351562
2016-04-08,ETF01,191.8650054931641
2016-04-08,ETF02,32.43000030517578
2016-04-08,ETF03,27.62000084
2016-04-08,ETF04,18.15999984741211
2016-04-08,ETF05,142.3800048828125
2016-04-08,ETF06,155.6999969482422
2016-04-11,ETF01,191.8999938964844
2016-04-11,ETF02,32.34000015258789
2016-04-11,ETF03,27.584999084472656
2016-04-11,ETF04,18.34000015258789
2016-04-11,ETF05,142.47500610351562
2016-04-11,ETF06,155.5
2016-04-12,ETF01,192.25
2016-04-12,ETF02,32.439998626708984
2016-04-12,ETF03,28.065000534057617
2016-04-12,ETF04,18.51000022888184
2016-04-12,ETF05,142.06500244140625
2016-04-12,ETF06,155.08999633789062
2016-04-13,ETF01,194.0850067138672
2016-04-13,ETF02,32.95500183105469
2016-04-13,ETF03,29.045000076293945
2016-04-13,ETF04,19.09000015258789
2016-04-13,ETF05,141.86000061035156
2016-04-13,ETF06,155.61000061035156
2016-04-14,ETF01,194.83999633789065
2016-04-14,ETF02,33.224998474121094
2016-04-14,ETF03,29.274999618530277
2016-04-14,ETF04,19.09000015258789
2016-04-14,ETF05,141.74000549316406
2016-04-14,ETF06,155.25999450683594
2016-04-15,ETF01,194.5
2016-04-15,ETF02,33.11000061035156
2016-04-15,ETF03,28.90999984741211
2016-04-15,ETF04,18.989999771118164
2016-04-15,ETF05,142.0749969482422
2016-04-15,ETF06,155.50999450683594
2016-04-18,ETF01,195.22999572753903
2016-04-18,ETF02,33.18000030517578
2016-04-18,ETF03,28.920000076293945
2016-04-18,ETF04,18.950000762939453
2016-04-18,ETF05,141.80999755859375
2016-04-18,ETF06,155.30999755859375
2016-04-19,ETF01,196.22000122070312
2016-04-19,ETF02,33.46500015258789
2016-04-19,ETF03,29.415000915527344
2016-04-19,ETF04,19.13999938964844
2016-04-19,ETF05,141.6750030517578
2016-04-19,ETF06,155.00999450683594
2016-04-20,ETF01,196.72999572753903
2016-04-20,ETF02,33.599998474121094
2016-04-20,ETF03,29.63500022888184
2016-04-20,ETF04,19.09000015258789
2016-04-20,ETF05,141.84500122070312
2016-04-20,ETF06,155.24000549316406
2016-04-21,ETF01,196.1699981689453
2016-04-21,ETF02,33.529998779296875
2016-04-21,ETF03,29.625
2016-04-21,ETF04,19.049999237060547
2016-04-21,ETF05,140.77000427246094
2016-04-21,ETF06,154.42999267578125
2016-04-22,ETF01,194.8999938964844
2016-04-22,ETF02,33.064998626708984
2016-04-22,ETF03,29.90999984741211
2016-04-22,ETF04,19.01000022888184
2016-04-22,ETF05,140.7550048828125
2016-04-22,ETF06,154.41000366210938
2016-04-25,ETF01,194.5399932861328
2016-04-25,ETF02,32.744998931884766
2016-04-25,ETF03,29.604999542236328
2016-04-25,ETF04,18.81999969482422
2016-04-25,ETF05,140.55999755859375
2016-04-25,ETF06,153.9600067138672
2016-04-26,ETF01,195.25
2016-04-26,ETF02,32.775001525878906
2016-04-26,ETF03,29.38999938964844
2016-04-26,ETF04,18.850000381469727
2016-04-26,ETF05,140.25999450683594
2016-04-26,ETF06,153.77000427246094
2016-04-27,ETF01,195.2899932861328
2016-04-27,ETF02,32.959999084472656
2016-04-27,ETF03,29.38999938964844
2016-04-27,ETF04,18.850000381469727
2016-04-27,ETF05,140.5850067138672
2016-04-27,ETF06,153.8800048828125
2016-04-28,ETF01,196.0800018310547
2016-04-28,ETF02,32.91999816894531
2016-04-28,ETF03,28.614999771118164
2016-04-28,ETF04,18.950000762939453
2016-04-28,ETF05,141.05499267578125
2016-04-28,ETF06,154.32000732421875
2016-04-29,ETF01,192.13999938964844
2016-04-29,ETF02,32.58000183105469
2016-04-29,ETF03,27.645000457763672
2016-04-29,ETF04,18.450000762939453
2016-04-29,ETF05,141.30999755859375
2016-04-29,ETF06,154.02000427246094
2016-05-02,ETF03,28.00499916
2016-05-02,ETF04,18.36000061035156
2016-05-02,ETF06,154.1199951171875
2016-05-03,ETF01,192.17999267578125
2016-05-03,ETF02,32.34000015258789
2016-05-03,ETF03,27.71999931335449
2016-05-03,ETF04,17.989999771118164
2016-05-03,ETF05,141.90499877929688
2016-05-03,ETF06,154.7100067138672
2016-05-04,ETF01,191.47000122070312
2016-05-04,ETF02,32.029998779296875
2016-05-04,ETF03,27.524999618530277
2016-05-04,ETF04,17.739999771118164
2016-05-04,ETF05,141.85000610351562
2016-05-04,ETF06,154.6199951171875
2016-05-05,ETF01,192.08999633789065
2016-05-05,ETF02,31.90999984741211
2016-05-05,ETF03,27.90999984741211
2016-05-05,ETF04,17.87000084
2016-05-05,ETF05,142.0399932861328
2016-05-05,ETF06,154.85000610351562
2016-05-06,ETF01,191.3999938964844
2016-05-06,ETF02,31.99500084
2016-05-06,ETF03,27.934999465942383
2016-05-06,ETF04,17.790000915527344
2016-05-06,ETF05,142.2899932861328
2016-05-06,ETF06,154.9600067138672
2016-05-09,ETF01,192.22999572753903
2016-05-09,ETF02,32.165000915527344
2016-05-09,ETF03,28.12000084
2016-05-09,ETF04,17.62000084
2016-05-09,ETF05,142.3300018310547
2016-05-09,ETF06,155.19000244140625
2016-05-10,ETF01,194.0850067138672
2016-05-10,ETF02,32.29499816894531
2016-05-10,ETF03,28.670000076293945
2016-05-10,ETF04,17.920000076293945
2016-05-10,ETF05,142.32000732421875
2016-05-10,ETF06,155.14999389648438
2016-05-11,ETF01,194.22999572753903
2016-05-11,ETF02,32.32500076293945
2016-05-11,ETF03,28.32999992370605
2016-05-11,ETF04,17.90999984741211
2016-05-11,ETF05,142.38499450683594
2016-05-11,ETF06,155.25999450683594
2016-05-12,ETF01,192.4900054931641
2016-05-12,ETF02,32.01499938964844
2016-05-12,ETF03,28.44499969482422
2016-05-12,ETF04,17.84000015258789
2016-05-12,ETF05,142.27999877929688
2016-05-12,ETF06,154.92999267578125
2016-05-13,ETF01,193.2400054931641
2016-05-13,ETF02,32.150001525878906
2016-05-13,ETF03,28.46999931335449
2016-05-13,ETF04,17.850000381469727
2016-05-13,ETF05,142.34500122070312
2016-05-13,ETF06,155.2100067138672
2016-05-16,ETF01,192.90499877929688
2016-05-16,ETF02,32.18000030517578
2016-05-16,ETF03,28.55500030517578
2016-05-16,ETF04,17.84000015258789
2016-05-16,ETF05,142.27000427246094
2016-05-17,ETF01,192.69500732421875
2016-05-17,ETF02,32.0
2016-05-17,ETF03,28.614999771118164
2016-05-17,ETF04,17.829999923706055
2016-05-17,ETF05,142.27499389648438
2016-05-17,ETF06,155.35000610351562
2016-05-18,ETF01,192.08999633789065
2016-05-18,ETF02,31.834999084472656
2016-05-18,ETF03,28.74500084
2016-05-18,ETF04,17.829999923706055
2016-05-18,ETF05,141.4949951171875
2016-05-18,ETF06,154.99000549316406
2016-05-19,ETF01,189.77999877929688
2016-05-19,ETF02,31.40999984741211
2016-05-19,ETF03,28.48500061035156
2016-05-19,ETF04,17.540000915527344
2016-05-19,ETF05,141.0449981689453
2016-05-19,ETF06,154.8800048828125
2016-05-20,ETF01,192.6499938964844
2016-05-20,ETF02,31.905000686645508
2016-05-20,ETF03,28.84000015258789
2016-05-20,ETF04,17.84000015258789
2016-05-20,ETF05,141.02499389648438
2016-05-20,ETF06,155.0399932861328
2016-05-23,ETF01,192.3000030517578
2016-05-23,ETF02,31.924999237060547
2016-05-23,ETF03,28.774999618530277
2016-05-23,ETF04,17.829999923706055
2016-05-23,ETF05,141.0399932861328
2016-05-23,ETF06,154.92999267578125
2016-05-24,ETF01,194.1649932861328
2016-05-24,ETF02,32.13999938964844
2016-05-24,ETF03,29.024999618530277
2016-05-24,ETF04,18.059999465942383
2016-05-24,ETF05,140.8000030517578
2016-05-24,ETF06,155.25
2016-05-25,ETF01,195.66000366210935
2016-05-25,ETF02,32.380001068115234
2016-05-25,ETF03,29.21999931335449
2016-05-25,ETF04,18.239999771118164
2016-05-25,ETF05,141.0749969482422
2016-05-25,ETF06,155.6999969482422
2016-05-26,ETF01,195.7550048828125
2016-05-26,ETF02,32.53499984741211
2016-05-26,ETF03,29.12999916
2016-05-26,ETF04,18.25
2016-05-26,ETF05,141.22999572753906
2016-05-26,ETF06,155.6699981689453
2016-05-27,ETF01,196.3600006103516
2016-05-27,ETF02,32.59000015258789
2016-05-27,ETF03,29.19499969482422
2016-05-27,ETF04,18.43000030517578
2016-05-27,ETF05,141.27000427246094
2016-05-27,ETF06,155.74000549316406
2016-05-30,ETF03,29.184999465942383
2016-05-30,ETF04,18.37999916
2016-05-30,ETF06,155.5500030517578
2016-05-31,ETF01,196.4199981689453
2016-05-31,ETF02,32.564998626708984
2016-05-31,ETF03,29.424999237060547
2016-05-31,ETF04,18.32999992370605
2016-05-31,ETF05,141.1699981689453
2016-05-31,ETF06,155.66000366210938
2016-06-01,ETF01,196.13999938964844
2016-06-01,ETF02,32.68000030517578
2016-06-01,ETF03,29.25
2016-06-01,ETF04,18.299999237060547
2016-06-01,ETF05,141.4250030517578
2016-06-01,ETF06,155.7100067138672
2016-06-02,ETF01,196.3000030517578
2016-06-02,ETF02,32.63999938964844
2016-06-02,ETF03,29.040000915527344
2016-06-02,ETF04,18.420000076293945
2016-06-02,ETF05,141.65499877929688
2016-06-02,ETF06,155.9199981689453
2016-06-03,ETF01,195.91000366210935
2016-06-03,ETF02,32.630001068115234
2016-06-03,ETF03,28.71999931335449
2016-06-03,ETF04,18.36000061035156
2016-06-03,ETF05,142.8350067138672
2016-06-03,ETF06,156.30999755859375
2016-06-06,ETF01,197.5800018310547
2016-06-06,ETF02,32.994998931884766
2016-06-06,ETF03,28.989999771118164
2016-06-06,ETF04,18.56999969482422
2016-06-06,ETF05,142.5500030517578
2016-06-06,ETF06,155.8300018310547
2016-06-07,ETF01,198.3999938964844
2016-06-07,ETF02,33.064998626708984
2016-06-07,ETF03,29.334999084472656
2016-06-07,ETF04,18.770000457763672
2016-06-07,ETF05,142.81500244140625
2016-06-07,ETF06,156.3300018310547
2016-06-08,ETF01,198.1000061035156
2016-06-08,ETF02,33.07500076293945
2016-06-08,ETF03,29.325000762939453
2016-06-08,ETF04,18.790000915527344
2016-06-08,ETF05,142.86500549316406
2016-06-08,ETF06,156.4499969482422
2016-06-09,ETF01,197.7100067138672
2016-06-09,ETF02,32.77000045776367
2016-06-09,ETF03,29.065000534057617
2016-06-09,ETF04,18.709999084472656
2016-06-09,ETF05,143.19000244140625
2016-06-09,ETF06,156.63999938964844
2016-06-10,ETF01,196.9600067138672
2016-06-10,ETF02,32.185001373291016
2016-06-10,ETF03,28.76000022888184
2016-06-10,ETF04,18.450000762939453
2016-06-10,ETF05,143.61500549316406
2016-06-10,ETF06,156.66000366210938
2016-06-13,ETF01,195.9900054931641
2016-06-13,ETF02,31.84000015258789
2016-06-13,ETF03,28.37999916
2016-06-13,ETF04,18.15999984741211
2016-06-13,ETF05,143.82000732421875
2016-06-13,ETF06,156.22999572753906
2016-06-14,ETF01,193.8500061035156
2016-06-14,ETF02,31.270000457763672
2016-06-14,ETF03,28.13500022888184
2016-06-14,ETF04,18.040000915527344
2016-06-14,ETF05,144.0800018310547
2016-06-14,ETF06,155.9600067138672
2016-06-15,ETF01,194.9499969482422
2016-06-15,ETF02,31.49500084
2016-06-15,ETF03,28.405000686645508
2016-06-15,ETF04,18.290000915527344
2016-06-15,ETF05,144.2050018310547
2016-06-15,ETF06,156.16000366210938
2016-06-16,ETF01,193.27999877929688
2016-06-16,ETF02,31.309999465942383
2016-06-16,ETF03,28.295000076293945
2016-06-16,ETF04,18.170000076293945
2016-06-16,ETF05,144.5850067138672
2016-06-16,ETF06,155.86000061035156
2016-06-17,ETF01,193.57000732421875
2016-06-17,ETF02,31.46999931335449
2016-06-17,ETF03,28.049999237060547
2016-06-17,ETF04,18.170000076293945
2016-06-17,ETF05,144.13499450683594
2016-06-17,ETF06,155.9499969482422
2016-06-20,ETF01,196.6100006103516
2016-06-20,ETF02,31.99500084
2016-06-20,ETF03,28.924999237060547
2016-06-20,ETF04,18.559999465942383
2016-06-20,ETF05,143.40499877929688
