date,portfolio_return
2018-01-05,-4.8258731278705584e-05
2018-01-08,0.0019041782207530064
2018-01-09,-0.000665695046673782
2018-01-10,-0.0014364419936358152
2018-01-11,-0.0024732964014846006
2018-01-12,0.001933899320949699
2018-01-15,-0.002627524809750338
2018-01-16,0.000674836761966522
2018-01-17,-0.0003672720108059801
2018-01-18,0.0015019932582502511
2018-01-19,0.0003407607576729414
2018-01-22,0.0015415795325520345
2018-01-23,0.001515003117852999
2018-01-24,-0.0022993051754709197
2018-01-25,-0.0034698268879270427
2018-01-26,-0.0007091932368824336
2018-01-29,-0.0036713960636229072
2018-01-30,-0.00054169779551624
2018-01-31,-0.0008311461097071618
2018-02-01,0.00047278159198568326
2018-02-02,-0.005642046262541552
2018-02-05,-0.00014125696607104389
2018-02-06,-0.001553787964334673
2018-02-07,0.0028442691613035486
2018-02-08,-0.004431328118447617
2018-02-09,-0.0023422747405973735
2018-02-12,0.0020389667075036
2018-02-13,-0.00045646412243670754
2018-02-14,-0.0005677202483836659
2018-02-15,-6.681266259047183e-05
2018-02-16,0.0013153260289546524
2018-02-19,0.0011641597125555236
2018-02-20,0.0004218572113904885
2018-02-21,0.0013577680657012327
2018-02-22,0.0004336205201611922
2018-02-23,0.001232796709351755
2018-02-26,0.0035842681165012677
2018-02-27,-0.0009209556840542822
2018-02-28,0.001562120773576636
2018-03-01,0.0006815223940909146
2018-03-02,-0.0041228084113982075
2018-03-05,0.0018695780167089272
2018-03-06,-0.0011248131959028347
2018-03-07,-0.0010727874545737488
2018-03-08,0.000827865425591144
2018-03-09,0.005312776412022421
2018-03-12,0.0017355547297310675
2018-03-13,0.00025920307510909733
2018-03-14,-0.001346422327117756
2018-03-15,0.0021905932525402806
2018-03-16,0.001184487579284291
2018-03-19,-0.0004015456218145776
2018-03-20,-0.0005183320002151479
2018-03-21,0.0009297135952138385
2018-03-22,0.0007080051743486144
2018-03-23,-0.0008308881134281392
2018-03-26,-0.0012793425070947296
2018-03-27,0.0009266459217895916
2018-03-28,-0.0009188505291526991
2018-03-29,0.006528215152054399
2018-04-03,-0.0015254955077851611
2018-04-04,0.0014169719778235146
2018-04-05,-0.0001819300800457585
2018-04-06,-0.0001817105582770681
2018-04-09,0.00016312899068326653
2018-04-10,-0.0012820476822640856
2018-04-11,-0.0001000164563862661
2018-04-12,-0.00016954605903805008
2018-04-13,0.00043850952576976227
2018-04-16,-5.542787833310274e-05
2018-04-17,0.0007960529142581305
2018-04-18,0.00046502298079028503
2018-04-19,-0.0035248103090715723
2018-04-20,0.00030869526331647485
2018-04-23,-0.0011147603724488931
2018-04-24,0.0005513035737614824
2018-04-25,-0.002061542923695348
2018-04-26,0.002072581639098354
2018-04-27,0.005278848621374914
2018-04-30,-0.0006605783760232186
2018-05-02,-0.00021282629441588672
2018-05-03,0.0024317294702767387
2018-05-04,-0.0005747613945040527
2018-05-08,-0.0006677829462040344
2018-05-09,0.0010323751413616861
2018-05-10,0.0019159504698638397
2018-05-11,-0.000370143970374622
2018-05-14,-4.818763535732054e-05
2018-05-15,-0.005229498749968953
2018-05-16,0.0015547328952656844
2018-05-17,0.00053610415579142
2018-05-18,-8.087434291824264e-05
2018-05-21,0.000903775628633778
2018-05-22,3.169642795659498e-05
2018-05-23,-0.0032134500444675807
2018-05-24,0.0031497359140567243
2018-05-25,0.0003289074972055244
2018-05-29,-0.007484573469453824
2018-05-30,0.0018556074011605802
2018-05-31,0.002813433882703826
2018-06-01,0.00017339759882161116
2018-06-04,0.003203608689811996
2018-06-05,-0.0019262712337338203
2018-06-06,-0.0074976473588420495
2018-06-07,-0.0014920591716872816
2018-06-08,-0.00012090016151060308
2018-06-11,0.0024700985156959456
2018-06-12,-0.00010985175851156073
2018-06-13,0.0009375570837621355
2018-06-14,-0.0008758140258359623
2018-06-15,0.013128728675244167
2018-06-18,0.00021363059703409125
2018-06-19,-0.00019319905498916038
2018-06-20,0.00031889700896300976
2018-06-21,-0.0008043075356980728
2018-06-22,-0.0009793075731754795
2018-06-25,-0.003513506236156158
2018-06-26,-0.0031784872731018
2018-06-27,0.005042041710565562
2018-06-28,0.0009143413238561842
2018-06-29,0.002518421965034856
2018-07-02,-0.0033591110876709926
2018-07-03,0.0021132851586104324
2018-07-04,-0.0010982738158542486
2018-07-05,-0.0005337841229092333
2018-07-06,0.0005040821609210391
2018-07-09,0.00013368120222088313
2018-07-10,-0.00016300168149489211
2018-07-11,-0.0007830483934941255
2018-07-12,0.001437826935654822
2018-07-13,0.0014894724105085223
2018-07-16,-0.0009595984582848099
2018-07-17,0.00016646167563471724
2018-07-18,0.004676326177973698
2018-07-19,0.0005064384903497802
2018-07-20,-0.0009664595047508345
2018-07-23,-0.006686653298140706
2018-07-24,0.0019148221744725085
2018-07-25,0.001390098135678432
2018-07-26,-0.0008719311449715458
2018-07-27,0.0022603102707711375
2018-07-30,-0.005123702664646969
2018-07-31,0.0003155765133225303
2018-08-01,-0.0029159359215021725
2018-08-02,-6.006136463921049e-05
2018-08-03,0.0040098771020203716
2018-08-06,0.002527550883481759
2018-08-07,0.00015026289762025684
2018-08-08,-0.000891176827516062
2018-08-09,-0.00018694478943557987
2018-08-10,0.0015397288374517713
2018-08-13,0.001666242092164072
2018-08-14,0.00032114797173294984
2018-08-15,-0.0001267237943800108
2018-08-16,0.0006764225286809682
2018-08-17,0.00031342644949720953
2018-08-20,0.0013396381707750605
2018-08-21,-0.0012251019665852703
2018-08-22,-0.0012692269563615954
2018-08-23,-0.00025254529030327454
2018-08-24,-0.0013224503043753081
2018-08-28,-0.004689613186491772
2018-08-29,-0.0011435317687028305
2018-08-30,0.00023866441403520857
2018-08-31,0.00168254847261189
2018-09-03,0.0026089666954478685
2018-09-04,-0.0011526837797623218
2018-09-05,-0.0011321898884195428
2018-09-06,-0.0012770381746394425
2018-09-07,0.00030238242634177674
2018-09-10,0.002170871708427047
2018-09-11,-0.0018225465208090478
2018-09-12,0.0005733811672501729
2018-09-13,-0.0006297284321309716
2018-09-14,-0.0015039370239723028
2018-09-17,0.002202394327494498
2018-09-18,0.0005275550603777398
2018-09-19,-0.0012592818452823733
2018-09-20,0.00017328526895561328
2018-09-21,0.0011639687001030743
2018-09-24,-0.0016391052877347172
2018-09-25,-0.002233476628683813
2018-09-26,0.0019131815356463466
2018-09-27,0.0006808953570247452
2018-09-28,0.0009443737993703485
2018-10-01,-0.00098112674267303
2018-10-02,0.0008827540822376685
2018-10-04,-0.005622664213555388
2018-10-05,-0.0032475738335681105
2018-10-08,-0.001573159257131265
2018-10-09,0.0013378646791464407
2018-10-10,-0.0030191109445219084
2018-10-11,-0.003929230998600143
2018-10-12,-0.0014465696385427833
2018-10-15,0.0008380059688814776
2018-10-16,0.0030592208069109596
2018-10-17,0.0008469383936157809
2018-10-18,-0.0008056525586341498
2018-10-19,0.0007667273149679081
2018-10-22,-0.0003772477230850618
2018-10-23,-0.0009025293769660075
2018-10-24,0.0007434861189039695
2018-10-25,0.0027722200162658083
2018-10-26,-0.0012813345871029915
2018-10-29,0.0033229533968580824
2018-10-30,-0.0006754807515645049
2018-10-31,0.003039821747997412
2018-11-01,0.0002546721046313103
2018-11-02,-0.0017492177962256618
2018-11-05,-9.737830022018254e-05
2018-11-06,-8.140883928197323e-05
2018-11-07,0.001176329675814841
2018-11-08,0.00018682775094708618
2018-11-09,0.00025167697198375894
2018-11-12,0.0007195476725250624
2018-11-13,0.0012162704329379348
2018-11-14,-0.0029030628288729656
2018-11-15,0.002198823111896617
2018-11-16,-0.0017465723854472464
2018-11-19,-0.0036683041638940783
2018-11-20,-0.002770135408914128
2018-11-21,0.005385697347094685
2018-11-22,-0.0012467055181138516
2018-11-23,0.0024944513990037827
2018-11-26,0.003768985079946476
2018-11-27,0.0007254424021663833
2018-11-28,0.0009850181591646366
2018-11-29,0.0023950571480788746
2018-11-30,-0.00048690879275971506
2018-12-03,0.0042268529904861026
2018-12-04,-0.00031191501984083195
2018-12-05,-0.0006794375022668613
2018-12-06,-0.0026550740823707408
2018-12-07,0.0010152545723053318
2018-12-10,-0.0011072144967051599
2018-12-11,0.0009386005585297705
2018-12-12,0.001407755603653981
2018-12-13,-0.0005667952947804907
2018-12-14,-0.00010374542848318728
2018-12-17,0.00048828114285478044
2018-12-18,-0.0009445602533602247
2018-12-19,0.003076752772256797
2018-12-20,-0.0010081745190357154
2018-12-21,-0.004002696939698109
2018-12-27,0.0014941587497723059
2018-12-28,0.0006573609812737537
2019-01-02,0.004298984732886917
2019-01-03,-0.00047684178494162817
2019-01-04,-0.0013299073597546024
2019-01-07,-0.0006120605761237376
2019-01-08,-0.0015261497270242876
2019-01-09,0.001739021748816944
2019-01-10,-0.0010088236358540663
2019-01-11,0.002974203884223795
2019-01-14,0.0016081569747366682
2019-01-15,0.0020180691481680156
2019-01-16,0.0014809133204620676
2019-01-17,-0.0005295992023973791
2019-01-18,0.0015555452981762222
2019-01-21,-0.0006940787363863546
2019-01-22,-0.00040056736096490803
2019-01-23,0.0013894673739597995
2019-01-24,0.0010024173553513783
2019-01-25,0.004875981236357669
2019-01-28,-0.0025485609861428072
2019-01-29,0.0005852885565211487
2019-01-30,0.0007225999831750743
2019-01-31,0.0025936261798916254
2019-02-01,-0.0022276970410888223
2019-02-04,-0.0012291872964442555
2019-02-05,0.0020275920236155188
2019-02-06,-6.186313998207443e-05
2019-02-07,-0.0005992476002292513
2019-02-08,0.0011645797819489286
2019-02-11,0.0005915585819647166
2019-02-12,0.000928526607967002
2019-02-13,-0.0009098044490785873
2019-02-14,0.003912188197788252
2019-02-15,-0.0005743283562961198
2019-02-18,0.0007836727052153837
2019-02-19,-0.0003570466272764102
2019-02-20,0.00018895632000848444
2019-02-21,-0.0011942015548977204
2019-02-22,0.001563995593633195
2019-02-25,0.0008411814323823604
2019-02-26,-0.0005568208381835992
2019-02-27,-0.0023141141394003306
2019-02-28,-0.00028395867463074326
2019-03-01,8.3379303020515e-05
2019-03-04,0.0012647117205230945
2019-03-05,0.0007923843178956674
2019-03-06,0.00475578525229222
2019-03-07,0.00455980043205297
2019-03-08,0.0020182070479844265
2019-03-11,-0.0019289465156804063
2019-03-12,0.0019284859434449359
2019-03-13,-0.0024972663042123694
2019-03-14,0.0004878908065492713
2019-03-15,0.0020988677381014787
2019-03-18,0.0021458004182800944
2019-03-19,-0.002086613416992293
2019-03-20,-6.724372242129047e-05
2019-03-21,0.0029048385231104238
2019-03-22,0.0013934522238900774
2019-03-25,0.0018391526776875336
2019-03-26,-0.0001544433581218007
2019-03-27,0.004617108495291756
2019-03-28,-0.0005522031170808407
2019-03-29,0.0005326220169597749
2019-04-01,-0.0032177660883272894
2019-04-02,0.002659437596294708
2019-04-03,9.734115573814778e-05
2019-04-04,-0.0009645069876587718
2019-04-05,0.0005661529645014001
2019-04-08,-0.00014260681082515602
2019-04-09,0.0005368713790633996
2019-04-10,0.001607168287162719
2019-04-11,-0.00016168413016232346
2019-04-12,-0.0028127029529515573
2019-04-15,-0.0020160302450378978
2019-04-16,-0.00021893045773431778
2019-04-17,-0.0003209041329935051
2019-04-18,0.0024737693444819163
2019-04-23,-0.001111845485319837
2019-04-24,0.0037654673767340014
2019-04-25,-4.702774698813576e-05
2019-04-26,0.00328920166976001
2019-04-29,-0.0009259980328841596
2019-04-30,-0.000767722120042824
2019-05-02,-0.0010574215172005465
2019-05-03,0.0013066691713962647
2019-05-07,0.0008030825699164438
2019-05-08,0.000571321411951968
2019-05-09,-0.0028105854039389127
2019-05-10,0.00040533381831533803
2019-05-13,-4.793243339567768e-05
2019-05-14,8.256734772414892e-06
2019-05-15,0.002393385842009342
2019-05-16,0.0018051652140380816
2019-05-17,0.0014287981496291262
2019-05-20,-0.0020474305772775463
2019-05-21,-3.573271308951405e-05
2019-05-23,0.0016462636650173242
2019-05-24,0.0025672914105154894
2019-05-28,0.00029693594632424923
2019-05-29,0.0019433368155363441
2019-05-30,0.0004076269389729278
2019-05-31,0.0017642673199504614
2019-06-03,0.0016457624499477525
2019-06-04,-0.00011041328193290596
2019-06-05,0.001859937352646706
2019-06-06,0.0020656428207823686
2019-06-07,0.0031190235943628114
2019-06-11,-0.0021314763853391393
2019-06-12,-0.0012986908995067433
2019-06-13,0.0019929143320194277
2019-06-14,0.00195791597369741
2019-06-17,0.0008106541580917628
2019-06-18,0.008265930517947875
2019-06-19,-0.0023483337569516565
2019-06-20,0.003009617572994338
2019-06-21,-0.0050407251188031655
2019-06-24,0.0004086236369756103
2019-06-25,-5.611831649481249e-05
2019-06-26,-7.956722397377654e-05
2019-06-27,9.610646300918473e-05
2019-06-28,0.002058498620776573
2019-07-01,0.004201586943632282
2019-07-02,0.004050860333502197
2019-07-03,0.005023754950693775
2019-07-04,-0.00029852585269339127
2019-07-05,-0.005187221259399044
2019-07-08,0.00014383009591833825
2019-07-09,-0.00039975428650634675
2019-07-10,-0.0016081687233294119
2019-07-11,-0.003327792971616024
2019-07-12,-0.0026592027202866292
2019-07-15,0.004034164208043833
2019-07-16,0.0008587851636623592
2019-07-17,0.0019426784676962044
2019-07-18,0.0014284042010987148
2019-07-19,0.0008124463928112555
2019-07-22,0.00036931513713961097
2019-07-23,0.002026935029212925
2019-07-24,0.0030495558711857644
2019-07-25,-0.0014464550805615894
2019-07-26,7.921606510213989e-05
2019-07-29,0.0015683649909063175
2019-07-30,-0.0014454818940310451
2019-07-31,-0.0004593980229731193
2019-08-01,0.004423934872403823
2019-08-02,0.0008579041622327277
2019-08-05,-0.001390417043637119
2019-08-06,0.00016280842815453002
2019-08-07,0.005132682788955605
2019-08-08,-0.002777613911355361
2019-08-09,-0.003314169203309439
2019-08-12,0.001163502528928986
2019-08-13,0.0030255701430446638
2019-08-14,-0.0009926117589132625
2019-08-15,0.009342874922789304
2019-08-16,-0.0013713714374868882
2019-08-19,-0.0009816878195139324
2019-08-20,0.0029286609393619724
2019-08-21,0.00010876427873677131
2019-08-22,-0.0031279109989137206
2019-08-23,0.0016275660240554317
2019-08-27,0.004035989786434369
2019-08-28,0.002912025141160436
2019-08-29,-0.0006076326768676955
2019-08-30,4.3042457881960075e-05
2019-09-02,0.0016099508357710563
2019-09-03,-4.4693457951743855e-05
2019-09-04,0.0009653697408834298
2019-09-05,-0.006195797556473304
2019-09-06,0.004094536519432968
2019-09-09,-0.0006687615058146207
2019-09-10,-0.006454237257476676
2019-09-11,0.0024520403439489335
2019-09-12,0.0007213037504843705
2019-09-13,-0.005106752845040655
2019-09-16,0.0017073183469651226
2019-09-17,-0.0014822943807261198
2019-09-18,-0.00022381910012684217
2019-09-19,0.0028285812185525573
2019-09-20,9.361678040008951e-05
2019-09-23,0.0049884593095104205
2019-09-24,0.0012437341422222236
2019-09-25,-0.0014060489536923582
2019-09-26,0.000748974310752002
2019-09-27,0.0003252471526146979
2019-09-30,-9.486223637096501e-05
2019-10-01,-0.00037009643436021966
2019-10-02,-0.004109483329932711
2019-10-04,0.0035878571019612236
2019-10-07,-0.0003380671123187181
2019-10-08,0.0009208620922212202
2019-10-09,-0.002344497236866933
2019-10-10,-0.005470561521073163
2019-10-11,-0.0011027665061859493
2019-10-14,0.0021893000384840705
2019-10-15,-0.0008130557929200909
2019-10-16,-0.0016445266560606465
2019-10-17,0.0004605573718044618
2019-10-18,-0.0017844344694819755
2019-10-21,-0.002629320634268383
2019-10-22,0.002100674115682129
2019-10-23,0.0017318750743205164
2019-10-24,0.001127266276075737
2019-10-25,-0.0017250951859010101
2019-10-28,-0.0034947106074876885
2019-10-29,0.0017165513254758678
2019-10-30,-5.7931745178616077e-05
2019-10-31,0.003119640341328383
2019-11-01,-0.0018062212565610413
2019-11-04,-0.0010400293202044962
2019-11-05,-0.0009193447723854088
2019-11-06,0.0008632600288277165
2019-11-07,-0.005522550112186879
2019-11-08,0.0004991514634720435
2019-11-11,-0.0027370226115572076
2019-11-12,0.0008510065143223079
2019-11-13,0.0015431597470007656
2019-11-14,-0.0005628457403029162
2019-11-15,0.0019095602551782165
2019-11-18,0.0004888177051449679
2019-11-19,-0.0006603089565188419
2019-11-20,0.000999880265931994
2019-11-21,-0.001555855851893763
2019-11-22,0.002454637603487012
2019-11-25,0.0010524126453575612
2019-11-26,0.0012423633223741148
2019-11-27,-0.001077411576361817
2019-11-28,-0.000911768659422499
2019-11-29,-0.001177952366405478
2019-12-02,-0.006769983651109044
2019-12-03,0.004967550377694876
2019-12-04,-0.0008580133226447576
2019-12-05,-0.0031132399522632347
2019-12-06,0.0013343184294523198
2019-12-09,0.001823822400751686
2019-12-10,-7.764303135765763e-05
2019-12-11,0.0020762468328901877
2019-12-12,-0.0034256293746681554
2019-12-13,0.0031680375966589257
2019-12-16,-0.0006039702391814423
2019-12-17,0.0011187851903957495
2019-12-18,-0.003789841827202927
2019-12-19,-0.0008250547072897401
2019-12-20,0.0002567261841204492
2019-12-23,0.00019326468642281292
2019-12-27,0.0008716178493929807
2019-12-30,-0.004644775607444358
2020-01-02,0.002148243143880166
2020-01-03,0.004507565963976678
2020-01-06,-0.0009897036488497103
2020-01-07,0.0002509629144862944
2020-01-08,-0.0009143296564002702
2020-01-09,-0.0011302198500378873
2020-01-10,0.0010993949165771172
2020-01-13,-0.003073237028891686
2020-01-14,0.0004902566015775233
2020-01-15,0.0014576076349303996
2020-01-16,-0.0007538374725104544
2020-01-17,0.0011431642947395699
2020-01-20,0.0012375142148367436
2020-01-21,0.0013202586169372929
2020-01-22,0.00111493192179128
2020-01-23,0.003905427305480549
2020-01-24,0.0016780024121930536
2020-01-27,0.004029520490405095
2020-01-28,-0.0010036548449143816
2020-01-29,0.002031604345321126
2020-01-30,0.001144558054851774
2020-01-31,0.0011100953948385754
2020-02-03,-0.0007629629217924189
2020-02-04,0.0005375420043896501
2020-02-05,-0.0006597681385540823
2020-02-06,0.00019378548374820233
2020-02-07,0.0012013549365578046
2020-02-10,0.001619888171289433
2020-02-11,-0.0002786877104051091
2020-02-12,1.1787822600515808e-05
2020-02-13,0.0009713010059318929
2020-02-14,-0.000138427423943863
2020-02-17,2.8115294725987455e-05
2020-02-18,-0.0009430006905368373
2020-02-19,0.0012260682678353937
2020-02-20,0.0008438805533656109
2020-02-21,-0.0009219070979574356
2020-02-24,-0.0021476482902798564
2020-02-25,-3.665014126627553e-05
2020-02-26,-0.001090728905438642
2020-02-27,-0.003786632028543702
2020-02-28,-0.0021962363869072635
2020-03-02,0.001055739629910124
2020-03-03,0.003873977378546003
2020-03-04,0.0010923007965191484
2020-03-05,-0.0001457809790309057
2020-03-06,-0.0016036094265610833
2020-03-09,-0.008896777103948901
2020-03-10,-0.0037172479798710284
2020-03-11,0.003480585805732127
2020-03-12,-0.025727491779040615
2020-03-13,-0.007769188310572021
2020-03-16,-0.018189207080480347
2020-03-17,-0.006561323142192919
2020-03-18,-0.007863102128913953
2020-03-19,0.012605284837426746
2020-03-20,0.019323620328535577
2020-03-23,0.003354605516468822
2020-03-24,-0.006704280766232048
2020-03-25,0.006026923603406079
2020-03-26,0.006766591899168431
2020-03-27,0.001853751447244066
2020-03-30,-0.0006039775337445885
2020-03-31,-0.0032938392278902256
2020-04-01,-0.0008839805479417614
2020-04-02,0.0009602167031048
2020-04-03,0.0002832592207644342
2020-04-06,0.0010536186835960974
2020-04-07,-0.007764242697841827
2020-04-08,-0.0027220760258871326
2020-04-09,0.0034523202002148447
2020-04-14,-0.0024299601125762123
2020-04-15,-5.8086592613696125e-06
2020-04-16,0.002527346039213971
2020-04-17,0.0028280979511531956
2020-04-20,-0.004479701566969317
2020-04-21,-0.0033154710044762782
2020-04-22,-0.003041959351732674
2020-04-23,0.0049502188015173145
2020-04-24,0.004936175169701874
2020-04-27,0.0013406716502406347
2020-04-28,0.0031441259439730267
2020-04-29,0.0024798346641794976
2020-04-30,0.0029479994306968633
2020-05-04,-0.0051230033215333435
2020-05-05,0.0009675632262183438
2020-05-06,-0.005027054056925132
2020-05-07,0.004522652441163896
2020-05-11,-7.161577082810048e-05
2020-05-12,1.0470279580343278e-05
2020-05-13,0.002477591638574532
2020-05-14,-0.00021623340235899988
2020-05-15,-0.0007516334822156944
2020-05-18,0.0005319525651577745
2020-05-19,4.410700302276611e-05
2020-05-20,0.00020349442567696083
2020-05-21,0.0008835791235164479
2020-05-22,0.0006446978449039879
2020-05-26,-0.001141684102551509
2020-05-27,0.002098374351957222
2020-05-28,0.0019902509315706126
2020-05-29,-0.0011719371491001602
2020-06-02,-0.0011899911979920824
2020-06-03,-0.005566282747696793
2020-06-04,0.0009602567738623414
