date,etf_id,isin,ticker,open,high,low,close,adjusted_close,volume,currency,source,download_date
04-01-16,ETF02,IE00B4K48X80,SMEA,31.81999969482422,32.00400161743164,31.46500015258789,31.46500015258789,31.46500015258789,2434,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
05-01-16,ETF02,IE00B4K48X80,SMEA,31.610000610351562,31.610000610351562,31.281999588012695,31.485000610351562,31.485000610351562,965,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
06-01-16,ETF02,IE00B4K48X80,SMEA,31.25,31.546499252319336,31.12999916,31.28499984741211,31.28499984741211,370,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
07-01-16,ETF02,IE00B4K48X80,SMEA,30.770000457763672,31.06999969482422,30.459999084472656,30.96500015258789,30.96500015258789,1549,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
08-01-16,ETF02,IE00B4K48X80,SMEA,31.06999969482422,31.18000030517578,30.709999084472656,30.725000381469727,30.725000381469727,85527,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
11-01-16,ETF02,IE00B4K48X80,SMEA,30.690000534057617,30.760000228881836,30.665000915527344,30.565000534057617,30.565000534057617,2333,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
12-01-16,ETF02,IE00B4K48X80,SMEA,31.139999389648438,31.139999389648438,31.139999389648438,30.989999771118164,30.989999771118164,4,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
13-01-16,ETF02,IE00B4K48X80,SMEA,30.989999771118164,30.989999771118164,30.989999771118164,30.989999771118164,30.989999771118164,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
14-01-16,ETF02,IE00B4K48X80,SMEA,30.600000381469727,30.639999389648438,30.549999237060547,30.764999389648438,30.764999389648438,861,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
15-01-16,ETF02,IE00B4K48X80,SMEA,30.170000076293945,30.363000869750977,30.062999725341797,30.24500084,30.24500084,890,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
18-01-16,ETF02,IE00B4K48X80,SMEA,30.200000762939453,30.219999313354492,30.092500686645508,30.065000534057617,30.065000534057617,969,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
19-01-16,ETF02,IE00B4K48X80,SMEA,30.420000076293945,30.75,30.420000076293945,30.78499984741211,30.78499984741211,11384,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
20-01-16,ETF02,IE00B4K48X80,SMEA,29.889999389648438,29.97800064086914,29.451499938964844,29.75,29.75,2809,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
21-01-16,ETF02,IE00B4K48X80,SMEA,30.059999465942383,30.350000381469727,30.030000686645508,30.155000686645508,30.155000686645508,1574,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
22-01-16,ETF02,IE00B4K48X80,SMEA,30.87000084,30.87000084,30.65049934387207,30.74500084,30.74500084,2333,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
25-01-16,ETF02,IE00B4K48X80,SMEA,31.040000915527344,31.040000915527344,30.639999389648438,30.719999313354492,30.719999313354492,94,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
26-01-16,ETF02,IE00B4K48X80,SMEA,30.885000228881836,30.885000228881836,30.885000228881836,30.885000228881836,30.885000228881836,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
27-01-16,ETF02,IE00B4K48X80,SMEA,30.780000686645508,31.020000457763672,30.780000686645508,31.09000015258789,31.09000015258789,1306,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
28-01-16,ETF02,IE00B4K48X80,SMEA,31,31,30.510000228881836,30.62000084,30.62000084,1346,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
29-01-16,ETF02,IE00B4K48X80,SMEA,30.84000015258789,31.260000228881836,30.84000015258789,31.344999313354492,31.344999313354492,672,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
01-02-16,ETF02,IE00B4K48X80,SMEA,31.40999984741211,31.40999984741211,31.010000228881836,31.09000015258789,31.09000015258789,126,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
02-02-16,ETF02,IE00B4K48X80,SMEA,30.709999084472656,30.709999084472656,30.37999916,30.434999465942383,30.434999465942383,1337,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
03-02-16,ETF02,IE00B4K48X80,SMEA,29.96500015258789,29.96500015258789,29.96500015258789,29.96500015258789,29.96500015258789,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
04-02-16,ETF02,IE00B4K48X80,SMEA,30.37000084,30.37000084,30.34000015258789,30.329999923706055,30.329999923706055,300,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
05-02-16,ETF02,IE00B4K48X80,SMEA,30.510000228881836,30.528499603271484,30.389999389648438,30.174999237060547,30.174999237060547,390,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
08-02-16,ETF02,IE00B4K48X80,SMEA,29.329999923706055,29.329999923706055,29.329999923706055,29.329999923706055,29.329999923706055,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
09-02-16,ETF02,IE00B4K48X80,SMEA,29.329999923706055,29.34000015258789,28.889999389648438,29.094999313354492,29.094999313354492,102484,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
10-02-16,ETF02,IE00B4K48X80,SMEA,29.510000228881836,29.62000084,29.399999618530273,29.31999969482422,29.31999969482422,8876,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
11-02-16,ETF02,IE00B4K48X80,SMEA,28.979999542236328,29.049999237060547,28.716999053955078,28.719999313354492,28.719999313354492,4881,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
12-02-16,ETF02,IE00B4K48X80,SMEA,28.889999389648438,28.889999389648438,28.62649917602539,29.170000076293945,29.170000076293945,1056,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
15-02-16,ETF02,IE00B4K48X80,SMEA,29.719999313354492,29.93000030517578,29.719999313354492,29.850000381469727,29.850000381469727,4420,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
16-02-16,ETF02,IE00B4K48X80,SMEA,29.850000381469727,29.989999771118164,29.81749916,29.96500015258789,29.96500015258789,30193,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
17-02-16,ETF02,IE00B4K48X80,SMEA,30.489999771118164,30.670000076293945,30.422500610351562,30.739999771118164,30.739999771118164,409,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
18-02-16,ETF02,IE00B4K48X80,SMEA,30.579999923706055,30.579999923706055,30.579999923706055,30.579999923706055,30.579999923706055,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
19-02-16,ETF02,IE00B4K48X80,SMEA,30.469999313354492,30.469999313354492,30.469999313354492,30.469999313354492,30.469999313354492,83,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
22-02-16,ETF02,IE00B4K48X80,SMEA,31.15999984741211,31.15999984741211,31.15999984741211,31.135000228881836,31.135000228881836,1,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
23-02-16,ETF02,IE00B4K48X80,SMEA,31.020000457763672,31.097999572753906,30.739999771118164,30.850000381469727,30.850000381469727,2609,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
24-02-16,ETF02,IE00B4K48X80,SMEA,30.44499969482422,30.44499969482422,30.44499969482422,30.44499969482422,30.44499969482422,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
25-02-16,ETF02,IE00B4K48X80,SMEA,31.09000015258789,31.09000015258789,31.09000015258789,31.09000015258789,31.09000015258789,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
26-02-16,ETF02,IE00B4K48X80,SMEA,31.559999465942383,31.559999465942383,31.33300018310547,31.46500015258789,31.46500015258789,354,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
29-02-16,ETF02,IE00B4K48X80,SMEA,31.18000030517578,31.327999114990234,31.18000030517578,31.25499916,31.25499916,25302,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
01-03-16,ETF02,IE00B4K48X80,SMEA,31.62000084,31.62000084,31.62000084,31.790000915527344,31.790000915527344,100,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
02-03-16,ETF02,IE00B4K48X80,SMEA,31.709999084472656,31.709999084472656,31.709999084472656,31.68000030517578,31.68000030517578,168,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
03-03-16,ETF02,IE00B4K48X80,SMEA,31.68000030517578,31.737499237060547,31.68000030517578,31.604999542236328,31.604999542236328,125,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
04-03-16,ETF02,IE00B4K48X80,SMEA,32,32,32,31.934999465942383,31.934999465942383,1,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
07-03-16,ETF02,IE00B4K48X80,SMEA,31.700000762939453,31.700000762939453,31.700000762939453,31.780000686645508,31.780000686645508,15,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
08-03-16,ETF02,IE00B4K48X80,SMEA,31.62000084,31.62000084,31.62000084,31.665000915527344,31.665000915527344,166,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
09-03-16,ETF02,IE00B4K48X80,SMEA,31.75,31.75,31.75,31.75,31.75,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
10-03-16,ETF02,IE00B4K48X80,SMEA,31.709999084472656,31.75,31.62999916,31.459999084472656,31.459999084472656,607,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
11-03-16,ETF02,IE00B4K48X80,SMEA,31.969999313354492,32.040000915527344,31.87999916,32.029998779296875,32.029998779296875,912,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
14-03-16,ETF02,IE00B4K48X80,SMEA,32.24000168,32.290000915527344,32.217498779296875,32.26499938964844,32.26499938964844,10212,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
15-03-16,ETF02,IE00B4K48X80,SMEA,32.25,32.25,32.10200119018555,32.275001525878906,32.275001525878906,692,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
16-03-16,ETF02,IE00B4K48X80,SMEA,32.33000183105469,32.33000183105469,32.27149963378906,32.33000183105469,32.33000183105469,214,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
17-03-16,ETF02,IE00B4K48X80,SMEA,32.029998779296875,32.06999969482422,32.029998779296875,32.11000061035156,32.11000061035156,21,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
18-03-16,ETF02,IE00B4K48X80,SMEA,32.099998474121094,32.143001556396484,32.099998474121094,32.154998779296875,32.154998779296875,1100,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
21-03-16,ETF02,IE00B4K48X80,SMEA,32.31999969482422,32.36750030517578,32.029998779296875,32.18000030517578,32.18000030517578,313,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
22-03-16,ETF02,IE00B4K48X80,SMEA,32.060001373291016,32.14799880981445,32.060001373291016,32.41999816894531,32.41999816894531,622,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
23-03-16,ETF02,IE00B4K48X80,SMEA,32.599998474121094,32.64849853515625,32.50999832,32.560001373291016,32.560001373291016,2512,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
24-03-16,ETF02,IE00B4K48X80,SMEA,31.99500084,31.99500084,31.99500084,31.99500084,31.99500084,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
29-03-16,ETF02,IE00B4K48X80,SMEA,31.790000915527344,31.84000015258789,31.790000915527344,31.885000228881836,31.885000228881836,149355,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
30-03-16,ETF02,IE00B4K48X80,SMEA,32.439998626708984,32.439998626708984,32.400001525878906,32.41999816894531,32.41999816894531,19802,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
31-03-16,ETF02,IE00B4K48X80,SMEA,32.279998779296875,32.400001525878906,32.279998779296875,32.25999832,32.25999832,1063,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
01-04-16,ETF02,IE00B4K48X80,SMEA,32,32,32,32.224998474121094,32.224998474121094,32,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
04-04-16,ETF02,IE00B4K48X80,SMEA,32.099998474121094,32.439998626708984,32.099998474121094,32.17499923706055,32.17499923706055,1205,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
05-04-16,ETF02,IE00B4K48X80,SMEA,31.87999916,31.920000076293945,31.719999313354492,31.895000457763672,31.895000457763672,3079,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
06-04-16,ETF02,IE00B4K48X80,SMEA,32.23500061035156,32.23500061035156,32.23500061035156,32.23500061035156,32.23500061035156,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
07-04-16,ETF02,IE00B4K48X80,SMEA,32.040000915527344,32.29050064086914,31.969999313354492,32.02000045776367,32.02000045776367,288,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
08-04-16,ETF02,IE00B4K48X80,SMEA,32.45000076293945,32.45000076293945,32.45000076293945,32.43000030517578,32.43000030517578,100,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
11-04-16,ETF02,IE00B4K48X80,SMEA,32.380001068115234,32.48749923706055,32.380001068115234,32.34000015258789,32.34000015258789,307,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
12-04-16,ETF02,IE00B4K48X80,SMEA,32.25,32.27000045776367,32.172000885009766,32.439998626708984,32.439998626708984,1285,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
13-04-16,ETF02,IE00B4K48X80,SMEA,32.959999084472656,32.959999084472656,32.95000076293945,32.95500183105469,32.95500183105469,232,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
14-04-16,ETF02,IE00B4K48X80,SMEA,33.13999938964844,33.15999984741211,33.13999938964844,33.224998474121094,33.224998474121094,11,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
15-04-16,ETF02,IE00B4K48X80,SMEA,33.06999969482422,33.092498779296875,33.02000045776367,33.11000061035156,33.11000061035156,323,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
18-04-16,ETF02,IE00B4K48X80,SMEA,33.130001068115234,33.189998626708984,33.00999832,33.18000030517578,33.18000030517578,3487,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
19-04-16,ETF02,IE00B4K48X80,SMEA,33.400001525878906,33.52000045776367,33.400001525878906,33.46500015258789,33.46500015258789,1683,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
20-04-16,ETF02,IE00B4K48X80,SMEA,33.38999938964844,33.650001525878906,33.35007858276367,33.599998474121094,33.599998474121094,66216,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
21-04-16,ETF02,IE00B4K48X80,SMEA,33.540000915527344,33.56800079345703,33.37649917602539,33.529998779296875,33.529998779296875,3252,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
22-04-16,ETF02,IE00B4K48X80,SMEA,33.16999816894531,33.16999816894531,33.064998626708984,33.064998626708984,33.064998626708984,1522,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
25-04-16,ETF02,IE00B4K48X80,SMEA,32.779998779296875,32.8484993,32.68000030517578,32.744998931884766,32.744998931884766,501645,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
26-04-16,ETF02,IE00B4K48X80,SMEA,32.84000015258789,32.84000015258789,32.790000915527344,32.775001525878906,32.775001525878906,62,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
27-04-16,ETF02,IE00B4K48X80,SMEA,32.959999084472656,32.959999084472656,32.959999084472656,32.959999084472656,32.959999084472656,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
28-04-16,ETF02,IE00B4K48X80,SMEA,32.779998779296875,32.779998779296875,32.779998779296875,32.91999816894531,32.91999816894531,300,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
29-04-16,ETF02,IE00B4K48X80,SMEA,32.58000183105469,32.58000183105469,32.58000183105469,32.58000183105469,32.58000183105469,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
03-05-16,ETF02,IE00B4K48X80,SMEA,32.349998474121094,32.48350143432617,32.25199890136719,32.34000015258789,32.34000015258789,610,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
04-05-16,ETF02,IE00B4K48X80,SMEA,32.099998474121094,32.099998474121094,32.099998474121094,32.029998779296875,32.029998779296875,1,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
05-05-16,ETF02,IE00B4K48X80,SMEA,31.920000076293945,32.145999908447266,31.920000076293945,31.90999984741211,31.90999984741211,70,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
06-05-16,ETF02,IE00B4K48X80,SMEA,31.940000534057617,31.940000534057617,31.878000259399414,31.99500084,31.99500084,191,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
09-05-16,ETF02,IE00B4K48X80,SMEA,32.18000030517578,32.290000915527344,32.15999984741211,32.165000915527344,32.165000915527344,1786,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
10-05-16,ETF02,IE00B4K48X80,SMEA,32.279998779296875,32.53850173950195,32.247501373291016,32.29499816894531,32.29499816894531,1270,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
11-05-16,ETF02,IE00B4K48X80,SMEA,32.25999832,32.33700180053711,32.25999832,32.32500076293945,32.32500076293945,547,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
12-05-16,ETF02,IE00B4K48X80,SMEA,32.45000076293945,32.45000076293945,31.969999313354492,32.01499938964844,32.01499938964844,566,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
13-05-16,ETF02,IE00B4K48X80,SMEA,31.850000381469727,32.16999816894531,31.780000686645508,32.150001525878906,32.150001525878906,276,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
16-05-16,ETF02,IE00B4K48X80,SMEA,32.08000183105469,32.130001068115234,31.927000045776367,32.18000030517578,32.18000030517578,1302,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
17-05-16,ETF02,IE00B4K48X80,SMEA,32.11000061035156,32.307498931884766,32.11000061035156,32,32,154,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
18-05-16,ETF02,IE00B4K48X80,SMEA,31.799999237060547,31.940000534057617,31.799999237060547,31.834999084472656,31.834999084472656,1009,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
19-05-16,ETF02,IE00B4K48X80,SMEA,31.450000762939453,31.497499465942383,31.450000762939453,31.40999984741211,31.40999984741211,12,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
20-05-16,ETF02,IE00B4K48X80,SMEA,31.770000457763672,31.770000457763672,31.770000457763672,31.905000686645508,31.905000686645508,1,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
23-05-16,ETF02,IE00B4K48X80,SMEA,31.924999237060547,31.924999237060547,31.924999237060547,31.924999237060547,31.924999237060547,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
24-05-16,ETF02,IE00B4K48X80,SMEA,32.13999938964844,32.13999938964844,32.13999938964844,32.13999938964844,32.13999938964844,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
25-05-16,ETF02,IE00B4K48X80,SMEA,32.31999969482422,32.31999969482422,32.290000915527344,32.380001068115234,32.380001068115234,1232,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
26-05-16,ETF02,IE00B4K48X80,SMEA,32.50999832,32.50999832,32.44749832,32.53499984741211,32.53499984741211,270,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
27-05-16,ETF02,IE00B4K48X80,SMEA,32.59000015258789,32.59000015258789,32.59000015258789,32.59000015258789,32.59000015258789,0,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
31-05-16,ETF02,IE00B4K48X80,SMEA,32.63999938964844,32.70000076293945,32.61000061035156,32.564998626708984,32.564998626708984,508,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
01-06-16,ETF02,IE00B4K48X80,SMEA,32.619998931884766,32.629600524902344,32.58000183105469,32.68000030517578,32.68000030517578,757,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
02-06-16,ETF02,IE00B4K48X80,SMEA,32.75999832,32.75999832,32.62049865722656,32.63999938964844,32.63999938964844,318,GBP,Yahoo Finance via yfinance (SMEA.L),17-04-26
