date,etf_id,isin,ticker,open,high,low,close,adjusted_close,volume,currency,source,download_date
04-01-16,ETF03,IE00B4L5YX21,IJPA,30.395000457763672,30.68000030517578,29.834999084472656,30.165000915527344,30.165000915527344,33392,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
05-01-16,ETF03,IE00B4L5YX21,IJPA,30.559999465942383,30.950000762939453,30.37000084,30.934999465942383,30.934999465942383,20503,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
06-01-16,ETF03,IE00B4L5YX21,IJPA,30.565000534057617,30.565000534057617,30.225000381469727,30.299999237060547,30.299999237060547,25927,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
07-01-16,ETF03,IE00B4L5YX21,IJPA,30,30,29.440000534057617,29.704999923706055,29.704999923706055,34107,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
08-01-16,ETF03,IE00B4L5YX21,IJPA,29.530000686645508,29.795000076293945,28.889999389648438,28.889999389648438,28.889999389648438,59963,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
11-01-16,ETF03,IE00B4L5YX21,IJPA,29.399999618530273,29.399999618530273,28.889999389648438,28.889999389648438,28.889999389648438,40819,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
12-01-16,ETF03,IE00B4L5YX21,IJPA,28.69499969482422,29.204999923706055,28.594999313354492,28.899999618530273,28.899999618530273,40077,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
13-01-16,ETF03,IE00B4L5YX21,IJPA,29.399999618530273,29.5,29.125,29.174999237060547,29.174999237060547,14162,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
14-01-16,ETF03,IE00B4L5YX21,IJPA,29.200000762939453,29.200000762939453,28.454999923706055,28.854999542236328,28.854999542236328,40523,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
15-01-16,ETF03,IE00B4L5YX21,IJPA,28.489999771118164,28.739999771118164,28.014999389648438,28.079999923706055,28.079999923706055,40889,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
18-01-16,ETF03,IE00B4L5YX21,IJPA,28.399999618530273,28.469999313354492,28.155000686645508,28.165000915527344,28.165000915527344,55409,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
19-01-16,ETF03,IE00B4L5YX21,IJPA,28.55500030517578,28.78499984741211,28.424999237060547,28.479999542236328,28.479999542236328,21240,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
20-01-16,ETF03,IE00B4L5YX21,IJPA,27.385000228881836,27.469999313354492,27,27.05500030517578,27.05500030517578,22706,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
21-01-16,ETF03,IE00B4L5YX21,IJPA,27.024999618530273,27.735000610351562,26.600000381469727,27.510000228881836,27.510000228881836,63215,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
22-01-16,ETF03,IE00B4L5YX21,IJPA,28.174999237060547,28.459999084472656,27.979999542236328,28.405000686645508,28.405000686645508,25890,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
25-01-16,ETF03,IE00B4L5YX21,IJPA,28.405000686645508,28.59000015258789,28.184999465942383,28.25499916,28.25499916,18808,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
26-01-16,ETF03,IE00B4L5YX21,IJPA,27.774999618530273,28.315000534057617,27.774999618530273,28.24500084,28.24500084,18951,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
27-01-16,ETF03,IE00B4L5YX21,IJPA,28.579999923706055,28.59000015258789,28.395000457763672,28.59000015258789,28.59000015258789,19560,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
28-01-16,ETF03,IE00B4L5YX21,IJPA,28.389999389648438,28.450000762939453,28.135000228881836,28.139999389648438,28.139999389648438,34081,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
29-01-16,ETF03,IE00B4L5YX21,IJPA,28.920000076293945,29.065000534057617,28.53499984741211,29.065000534057617,29.065000534057617,113643,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
01-02-16,ETF03,IE00B4L5YX21,IJPA,29.229999542236328,29.229999542236328,28.780000686645508,28.889999389648438,28.889999389648438,34009,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
02-02-16,ETF03,IE00B4L5YX21,IJPA,29.049999237060547,29.079999923706055,28.565000534057617,28.625,28.625,51113,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
03-02-16,ETF03,IE00B4L5YX21,IJPA,28.415000915527344,28.475000381469727,27.5,27.610000610351562,27.610000610351562,22188,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
04-02-16,ETF03,IE00B4L5YX21,IJPA,27.774999618530273,27.815000534057617,27.135000228881836,27.43000030517578,27.43000030517578,53391,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
05-02-16,ETF03,IE00B4L5YX21,IJPA,27.290000915527344,27.709999084472656,27.135000228881836,27.135000228881836,27.135000228881836,12205,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
08-02-16,ETF03,IE00B4L5YX21,IJPA,27.540000915527344,27.540000915527344,26.764999389648438,26.795000076293945,26.795000076293945,51706,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
09-02-16,ETF03,IE00B4L5YX21,IJPA,26.78499984741211,26.899999618530273,26.03499984741211,26.155000686645508,26.155000686645508,59940,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
10-02-16,ETF03,IE00B4L5YX21,IJPA,25.875,26.375,25.74500084,26.030000686645508,26.030000686645508,42719,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
11-02-16,ETF03,IE00B4L5YX21,IJPA,25.854999542236328,25.854999542236328,25.100000381469727,25.100000381469727,25.100000381469727,34941,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
12-02-16,ETF03,IE00B4L5YX21,IJPA,24.924999237060547,25.270000457763672,24.895000457763672,25.235000610351562,25.235000610351562,16252,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
15-02-16,ETF03,IE00B4L5YX21,IJPA,26.239999771118164,26.540000915527344,26.239999771118164,26.44499969482422,26.44499969482422,29123,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
16-02-16,ETF03,IE00B4L5YX21,IJPA,26.690000534057617,26.704999923706055,26.405000686645508,26.485000610351562,26.485000610351562,33642,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
17-02-16,ETF03,IE00B4L5YX21,IJPA,26.434999465942383,27.06999969482422,26.434999465942383,27.06999969482422,27.06999969482422,16622,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
18-02-16,ETF03,IE00B4L5YX21,IJPA,27.25,27.475000381469727,27.065000534057617,27.229999542236328,27.229999542236328,13203,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
19-02-16,ETF03,IE00B4L5YX21,IJPA,27.25499916,27.25499916,26.850000381469727,26.895000457763672,26.895000457763672,14741,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
22-02-16,ETF03,IE00B4L5YX21,IJPA,27.405000686645508,27.65999984741211,27.325000762939453,27.645000457763672,27.645000457763672,13854,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
23-02-16,ETF03,IE00B4L5YX21,IJPA,27.149999618530273,27.540000915527344,27.110000610351562,27.110000610351562,27.110000610351562,21838,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
24-02-16,ETF03,IE00B4L5YX21,IJPA,27.530000686645508,27.530000686645508,26.850000381469727,26.87999916,26.87999916,65015,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
25-02-16,ETF03,IE00B4L5YX21,IJPA,27.350000381469727,27.815000534057617,27.350000381469727,27.524999618530273,27.524999618530273,32017,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
26-02-16,ETF03,IE00B4L5YX21,IJPA,27.969999313354492,28.260000228881836,27.864999771118164,28.204999923706055,28.204999923706055,10879,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
29-02-16,ETF03,IE00B4L5YX21,IJPA,27.395000457763672,28.00499916,27.395000457763672,28.00499916,28.00499916,21442,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
01-03-16,ETF03,IE00B4L5YX21,IJPA,28.014999389648438,28.34000015258789,28.014999389648438,28.34000015258789,28.34000015258789,28075,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
02-03-16,ETF03,IE00B4L5YX21,IJPA,28.559999465942383,28.834999084472656,28.559999465942383,28.799999237060547,28.799999237060547,77571,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
03-03-16,ETF03,IE00B4L5YX21,IJPA,28.96500015258789,28.975000381469727,28.700000762939453,28.700000762939453,28.700000762939453,15025,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
04-03-16,ETF03,IE00B4L5YX21,IJPA,29.09000015258789,29.09000015258789,28.774999618530273,28.989999771118164,28.989999771118164,14694,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
07-03-16,ETF03,IE00B4L5YX21,IJPA,28.770000457763672,28.78499984741211,28.56999969482422,28.610000610351562,28.610000610351562,21631,EUR,Yahoo Finance via yfinance (IJPA.AS),18-04-26
